Longitude,Latitude,OBJECTID,STSSN_ID,YEAR_,MONTH_,DAY_,Commonname,County,CONDITION,CLSL,CWSL,CLOC,CWOC
-82.82650351,28.05880519,37030,RHK1988121201,1988,12,12,Loggerhead,Pinellas,Moderately decomposed,83.8,71.1,91.4,83.8
-81.22720311,29.71010563,37031,BSP1988121401,1988,12,14,Kemp's ridley,St. Johns,Moderately decomposed,0,0,39,38
-81.38020317,30.25320575,37032,JDJ1988121401,1988,12,14,Loggerhead,Duval,Severely decomposed,0,0,68,64
-80.88210298,29.01720547,37033,RGG1988121401,1988,12,14,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-81.40670318,30.43170579,37034,WJK1988121401,1988,12,14,Kemp's ridley,Duval,Fresh dead,0,0,61,63.5
-81.2250031,29.70330562,37035,MLF1988121501,1988,12,15,Kemp's ridley,St. Johns,Moderately decomposed,37.2,34.7,38.5,38.2
-81.38720317,30.28330576,37036,VPH1988121501,1988,12,15,Kemp's ridley,Duval,Skeletal remains,0,0,0,27
-81.41040319,30.4800058,37037,BXB1988121601,1988,12,16,Kemp's ridley,Duval,Moderately decomposed,41.5,40,43.4,45
-81.41040319,30.4667058,37038,WJK1988121801,1988,12,18,Loggerhead,Duval,Severely decomposed,0,0,60,56
-81.39760318,30.37330578,37039,RHS1988121901,1988,12,19,Kemp's ridley,Duval,Skeletal remains,39.8,39.1,41.4,42.6
-81.45900302,24.69720439,37040,TXB1988121901,1988,12,19,Loggerhead,Monroe,Alive,0,0,111.8,86.4
-85.58210437,30.04170558,37041,NLH1988122001,1988,12,20,Kemp's ridley,Bay,Moderately decomposed,0,0,54.3,60
-82.13500326,26.44360481,37042,CRL1988122101,1988,12,21,Loggerhead,Lee,Moderately decomposed,88.8,65.5,94.6,84.5
-80.56750287,28.55690537,37043,MAM1988122101,1988,12,21,Loggerhead,Brevard,Fresh dead,0,0,54.6,52.7
-80.1451027,27.13170503,37044,DJD1988122301,1988,12,23,Loggerhead,Martin,Moderately decomposed,84.9,63.4,0,0
-82.83570351,28.07000519,37045,LXP1988122301,1988,12,23,Green turtle,Pinellas,Severely decomposed,34.3,29.2,45.7,30.5
-80.6767028,24.88330445,37046,PWW1988122401,1988,12,24,Green turtle,Monroe,Fresh dead,49.1,38.2,51.4,46.2
-80.1472027,27.13670503,37047,TCL1988122401,1988,12,24,Loggerhead,Martin,Skeletal remains,0,0,96.5,86.4
-80.99920302,29.21140551,37048,JSD1988122601,1988,12,26,Loggerhead,Volusia,Severely decomposed,0,0,83.8,63.5
-81.06990305,29.35830555,37049,LME1988122601,1988,12,26,Kemp's ridley,Volusia,Severely decomposed,34.4,35,37,40
-80.90980299,29.07140548,37050,MKM1988122601,1988,12,26,Loggerhead,Volusia,Moderately decomposed,0,0,74,69.5
-81.37880317,30.24830575,37051,MLF1988122601,1988,12,26,Kemp's ridley,St. Johns,Dried carcass,51.2,49.2,53.1,54
-81.37880317,30.24830575,37052,MLF1988122602,1988,12,26,Kemp's ridley,St. Johns,Dried carcass,47.1,45.6,49.8,50.7
-80.54820285,28.05000524,37053,PXB1988122701,1988,12,27,Loggerhead,Brevard,Severely decomposed,0,0,91,84
-80.29950276,27.49670512,37054,RGE1988122701,1988,12,27,Green turtle,St. Lucie,Fresh dead,38,29.6,41.2,33.6
-80.92280299,29.08420549,37055,WRT1988122701,1988,12,27,Kemp's ridley,Volusia,Severely decomposed,0,0,43.2,44.5
-81.11180306,29.44910557,37056,EHO1988122801,1988,12,28,Kemp's ridley,Flagler,Moderately decomposed,35.5,33.3,37,38.5
-81.78170311,24.57500435,37057,LXB1988122801,1988,12,28,Green turtle,Monroe,Alive,0,0,58.4,48.3
-80.72650281,24.86000444,37058,PWW1988122801,1988,12,28,Green turtle,Monroe,Severely decomposed,42.7,35,43.8,39.6
-80.83080296,28.94000545,37059,MKM1988122901,1988,12,29,Loggerhead,Volusia,Moderately decomposed,0,0,75,70.5
-80.83880296,28.95100546,37060,MKM1988122902,1988,12,29,Loggerhead,Volusia,Moderately decomposed,0,0,71.5,68
-81.05130304,29.31830554,37061,VXM1988122901,1988,12,29,Loggerhead,Volusia,Moderately decomposed,0,0,64.8,47.6
-81.10670292,24.7167044,37062,DAV1988123001,1988,12,30,Green turtle,Monroe,Moderately decomposed,91.4,63.5,0,0
-80.10940266,26.08330477,37063,EAC1988123001,1988,12,30,Green turtle,Broward,Fresh dead,0,0,32.4,27.3
-82.72530347,27.53000506,37064,EJC1988123001,1988,12,30,Loggerhead,Manatee,Severely decomposed,0,0,86.4,76.2
-81.27480297,24.65860438,37065,LXC1988123101,1988,12,31,Green turtle,Monroe,Severely decomposed,43.2,34.3,0,0
-81.06710305,29.35210555,37066,GRW1989010201,1989,1,2,Loggerhead,Volusia,Severely decomposed,0,0,61,55.9
-81.31130314,29.84840566,37067,MLF1989010201,1989,1,2,Green turtle,St. Johns,Alive,33.4,27.5,0,0
-81.33680315,30.08670571,37068,MLF1989010202,1989,1,2,Kemp's ridley,St. Johns,Dried carcass,34.9,32.6,0,0
-80.46710282,27.89670521,37069,PXB1989010301,1989,1,3,Loggerhead,Brevard,Dried carcass,0,0,90,79
-82.79260349,27.79300513,37070,KAK1989010401,1989,1,4,Loggerhead,Pinellas,Moderately decomposed,85,65,92,83
-80.23550274,27.34470508,37071,BDP1989010601,1989,1,6,Green turtle,St. Lucie,Moderately decomposed,51.2,38.5,53.6,46.5
-80.1343027,27.10280502,37072,DDB1989010601,1989,1,6,Green turtle,Martin,Moderately decomposed,37.8,29.2,0,0
-81.42410319,30.39920578,37073,DXS1989010601,1989,1,6,Kemp's ridley,Duval,Moderately decomposed,35.5,32.8,37.5,38.6
-80.06950266,26.35000483,37074,SAS1989010601,1989,1,6,Green turtle,Palm Beach,Severely decomposed,50.8,39.4,0,0
-82.45750338,27.09000496,37075,BSP1989010801,1989,1,8,Loggerhead,Sarasota,Severely decomposed,82.5,62,88.5,83.5
-82.8217035,27.81500513,37076,DXF1989010801,1989,1,8,Kemp's ridley,Pinellas,Moderately decomposed,0,0,0,0
-80.58500286,28.16000527,37077,SMJ1989010801,1989,1,8,Green turtle,Brevard,Moderately decomposed,0,0,31.8,29.2
-80.23830274,27.35000508,37078,BDP1989010901,1989,1,9,Green turtle,St. Lucie,Moderately decomposed,40,31.1,42.2,36.4
-80.59000287,28.40670533,37079,MAM1989010901,1989,1,9,Loggerhead,Brevard,Moderately decomposed,0,0,60.3,0
-81.32910298,24.64380438,37080,SJM1989010901,1989,1,9,Loggerhead,Monroe,Severely decomposed,0,0,91.4,81.3
-80.56970287,28.57000537,37081,MAM1989011001,1989,1,10,Loggerhead,Brevard,Severely decomposed,0,0,99,94
-81.07140305,29.36140555,37082,GRW1989011101,1989,1,11,Loggerhead,Volusia,Moderately decomposed,0,0,76.8,70.5
-80.77100294,28.85000543,37083,MDC1989011101,1989,1,11,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-80.79780295,28.89170544,37084,MDC1989011102,1989,1,11,Loggerhead,Volusia,Fresh dead,0,0,81.3,76.2
-80.82840296,28.93640545,37085,MDC1989011103,1989,1,11,Loggerhead,Volusia,Fresh dead,0,0,66.7,61
-80.85410297,28.97320546,37086,MKM1989011101,1989,1,11,Loggerhead,Volusia,Severely decomposed,0,0,56,55
-80.09540269,27.006705,37087,CLK1989011201,1989,1,12,Green turtle,Martin,Fresh dead,51,43,54.2,47.8
-80.04330266,26.54330488,37088,DMS1989011201,1989,1,12,Green turtle,Palm Beach,Alive,14.6,10.8,0,0
-80.89180298,29.03330547,37089,MDC1989011201,1989,1,12,Loggerhead,Volusia,Moderately decomposed,0,0,49.5,47
-80.07370268,26.94230498,37090,TXM1989011201,1989,1,12,Green turtle,Palm Beach,Alive,30.4,25.6,0,0
-81.04420304,29.30330554,37091,JKR1989011401,1989,1,14,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-80.89180298,29.03330547,37092,MKM1989011401,1989,1,14,Loggerhead,Volusia,Severely decomposed,0,0,66,62
-81.05220304,29.32000554,37093,MLF1989011401,1989,1,14,Green turtle,Volusia,Alive,29.6,25.2,0,0
-80.70610292,28.75170541,37094,NRN1989011401,1989,1,14,Loggerhead,Brevard,Severely decomposed,0,0,63.5,58.4
-80.71670292,28.76670542,37095,NRN1989011402,1989,1,14,Loggerhead,Brevard,Moderately decomposed,0,0,53.3,48.3
-81.4431032,30.56670582,37096,PXS1989011401,1989,1,14,Green turtle,Nassau,Alive,29,24.2,30.1,26.5
-80.28730276,27.46000511,37097,REM1989011401,1989,1,14,Green turtle,St. Lucie,Severely decomposed,38.5,27.9,40.9,33.2
-80.05360267,26.88330497,37098,SAA1989011401,1989,1,14,Green turtle,Palm Beach,Fresh dead,0,26.3,30.5,0
-80.99840302,29.21000551,37099,SKM1989011401,1989,1,14,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-82.01330323,26.45330482,37100,CRL1989011501,1989,1,15,Kemp's ridley,Lee,Fresh dead,42.1,39.7,44.5,46.4
-80.05360267,26.88330497,37101,BTS1989011601,1989,1,16,Green turtle,Palm Beach,Moderately decomposed,0,0,0,0
-82.74020348,27.71700511,37102,KAK1989011601,1989,1,16,Green turtle,Pinellas,Fresh dead,39.8,30.9,41.8,36.6
-86.64000468,30.40590562,37103,THB1989011601,1989,1,16,Loggerhead,Okaloosa,Severely decomposed,0,0,68.6,61
-81.9350032,26.44380482,37104,DXC1989011701,1989,1,17,Loggerhead,Lee,Severely decomposed,80.5,61.5,86.1,79.8
-81.07870291,24.69790439,37105,HXB1989011701,1989,1,17,Loggerhead,Monroe,Severely decomposed,56,43.5,0,0
-80.05360267,26.88330497,37106,LDW1989011701,1989,1,17,Loggerhead,Palm Beach,Moderately decomposed,0,0,68.6,62.2
-80.56130287,28.53130536,37107,MAM1989011701,1989,1,17,Loggerhead,Brevard,Severely decomposed,0,0,62.9,0
-80.57370288,28.58000537,37108,MAM1989011702,1989,1,17,Green turtle,Brevard,Severely decomposed,0,0,31.1,26.4
-80.53070286,28.46980535,37109,MAM1989011703,1989,1,17,Loggerhead,Brevard,Moderately decomposed,0,0,61.6,67.9
-80.98040301,29.17500551,37110,NRW1989011701,1989,1,17,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-81.05670291,24.76000441,37111,TLM1989011701,1989,1,17,Hawksbill,Monroe,Moderately decomposed,45.7,30.5,0,0
-80.80360295,28.90000544,37112,MDC1989011801,1989,1,18,Loggerhead,Volusia,Moderately decomposed,0,0,88.9,82.6
-80.03580266,26.66670492,37113,CLK1989011901,1989,1,19,Green turtle,Palm Beach,Moderately decomposed,25.7,20.7,27.5,23.1
-81.37720317,30.24170575,37114,JDJ1989011901,1989,1,19,Green turtle,St. Johns,Moderately decomposed,33,26.5,36,30
-80.03740266,26.58330489,37115,LDW1989011901,1989,1,19,Green turtle,Palm Beach,Alive,10,8.6,10.1,8.9
-80.74440293,28.80830542,37116,MDC1989011901,1989,1,19,Loggerhead,Volusia,Fresh dead,0,0,78.7,76.2
-80.87250298,29.00170547,37117,MKM1989011901,1989,1,19,Loggerhead,Volusia,Severely decomposed,0,0,64.5,61.5
-80.6561029,28.6883054,37118,NRN1989011901,1989,1,19,Loggerhead,Brevard,Moderately decomposed,0,0,66,61
-80.85840297,28.98000546,37119,PJM1989011901,1989,1,19,Loggerhead,Volusia,Severely decomposed,0,0,96.5,66
-81.4509032,30.37170578,37120,RQB1989011901,1989,1,19,Green turtle,Duval,Severely decomposed,0,0,27.9,24.1
-81.80000312,24.56670435,37121,RSD1989011901,1989,1,19,Green turtle,Monroe,Moderately decomposed,0,0,0,0
-80.06950266,26.35170484,37122,SAS1989011901,1989,1,19,Green turtle,Palm Beach,Moderately decomposed,24.5,19,0,0
-80.83030296,28.93910545,37123,BXJ1989012001,1989,1,20,Loggerhead,Volusia,Moderately decomposed,0,0,71,70
-81.41050319,30.4667058,37124,DAP1989012001,1989,1,20,Green turtle,Duval,Fresh dead,0,0,35,29
-80.07810268,26.83000495,37125,DMS1989012001,1989,1,20,Green turtle,Palm Beach,Fresh dead,40.3,32.4,43.2,36.3
-80.90740299,29.06500548,37126,MKM1989012001,1989,1,20,Loggerhead,Volusia,Severely decomposed,0,0,63.5,57
-80.88200298,29.01670547,37127,PJM1989012001,1989,1,20,Loggerhead,Volusia,Fresh dead,0,0,83.8,50.8
-80.55570285,28.06670525,37128,PXB1989012001,1989,1,20,Loggerhead,Brevard,Fresh dead,0,0,74,71
-80.60760288,28.31770531,37129,PXB1989012002,1989,1,20,Loggerhead,Brevard,Alive,0,0,45.5,42.5
-80.38850279,27.75000518,37130,PXB1989012003,1989,1,20,Green turtle,Indian River,Moderately decomposed,32,28,35,31
-82.11800326,26.43300481,37131,ROL1989012001,1989,1,20,Loggerhead,Lee,Moderately decomposed,88.6,69.3,94,88.9
-82.03350323,26.44090481,37132,ROL1989012002,1989,1,20,Kemp's ridley,Lee,Moderately decomposed,37.9,37.5,40.6,43.2
-82.02990323,26.44270481,37133,ROL1989012003,1989,1,20,Loggerhead,Lee,Fresh dead,70.2,54.1,76.2,68.6
-81.06450305,29.34670554,37134,TLK1989012001,1989,1,20,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-80.90830299,29.06830548,37135,MKM1989012101,1989,1,21,Loggerhead,Volusia,Severely decomposed,0,0,64,61.5
-81.76610311,24.58390435,37136,RXH1989012101,1989,1,21,Green turtle,Monroe,Moderately decomposed,0,0,58.4,40.6
-82.06330324,26.42600481,37137,CLB1989012201,1989,1,22,Loggerhead,Lee,Moderately decomposed,72.1,56.5,77.5,69.9
-80.39500272,25.16000453,37138,JEA1989012201,1989,1,22,Loggerhead,Monroe,Moderately decomposed,0,0,0,0
-80.48450283,27.92670522,37139,LXB1989012201,1989,1,22,Kemp's ridley,Brevard,Alive,34.8,33.4,37.2,38
-81.25730312,29.78830564,37140,MLF1989012201,1989,1,22,Green turtle,St. Johns,Alive,35.5,29,0,0
-80.60100287,28.24170529,37141,SMJ1989012301,1989,1,23,Loggerhead,Brevard,Severely decomposed,0,0,88.9,83.8
-81.32590314,29.89370567,37142,WHB1989012301,1989,1,23,Loggerhead,St. Johns,Moderately decomposed,116.8,104.1,0,0
-80.91950299,29.08000548,37143,WXH1989012301,1989,1,23,Leatherback,Volusia,Severely decomposed,149.9,99.1,0,0
-82.83170351,28.07170519,37144,LEF1989012401,1989,1,24,Green turtle,Pinellas,Fresh dead,34.3,27.3,36.2,30.5
-81.27830313,29.90000567,37145,MLF1989012401,1989,1,24,Green turtle,St. Johns,Alive,32,27.3,0,0
-80.59470288,28.40880533,37146,RXK1989012401,1989,1,24,Loggerhead,Brevard,Moderately decomposed,0,0,61,55.9
-80.97360301,29.1614055,37147,WRT1989012401,1989,1,24,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-80.26300275,27.39830509,37148,DSF1989012501,1989,1,25,Loggerhead,St. Lucie,Moderately decomposed,93.9,72,99.8,93
-85.40740431,29.83680553,37149,MXN1989012501,1989,1,25,Loggerhead,Gulf,Severely decomposed,0,0,0,0
-80.05170267,26.77330494,37150,CLK1989012601,1989,1,26,Green turtle,Palm Beach,Fresh dead,33.9,27.2,36.6,31.6
-82.06330324,26.42600481,37151,CRL1989012601,1989,1,26,Kemp's ridley,Lee,Severely decomposed,49.9,53,52.7,58.4
-82.02520323,26.53010484,37152,EMH1989012701,1989,1,27,Kemp's ridley,Lee,Severely decomposed,0,38,0,43.2
-80.60620287,28.2795053,37153,AXK1989012801,1989,1,28,Loggerhead,Brevard,Moderately decomposed,0,0,78.7,68.6
-82.84210351,27.93160516,37154,DXF1989012901,1989,1,29,Kemp's ridley,Pinellas,Moderately decomposed,32.2,28.2,0,0
-81.12530307,29.47810557,37155,EHO1989012901,1989,1,29,Kemp's ridley,Flagler,Severely decomposed,41.2,39.1,46.5,48
-81.00000302,29.21330551,37156,PLW1989012901,1989,1,29,Loggerhead,Volusia,Severely decomposed,0,0,73.7,58.4
-80.21140273,27.22500505,37157,CLK1989013101,1989,1,31,Green turtle,Martin,Fresh dead,35.7,27.5,37.4,31
-82.18710328,26.49170482,37158,CRL1989013101,1989,1,31,Loggerhead,Lee,Fresh dead,94.3,69.9,97.2,90.1
-82.81830351,28.05580519,37159,LXP1989013101,1989,1,31,Kemp's ridley,Pinellas,Moderately decomposed,0,0,30.5,31.8
-80.73470281,24.85000444,37160,MXO1989013101,1989,1,31,Green turtle,Monroe,Moderately decomposed,0,0,58.4,53.3
-80.06670267,26.84000496,37161,PBC1989013101,1989,1,31,Green turtle,Palm Beach,Fresh dead,0,0,45.7,36
-81.94760321,26.44920482,37162,RKF1989013101,1989,1,31,Kemp's ridley,Lee,Severely decomposed,60,56,0,0
-82.26900331,26.78170489,37163,DMH1989020101,1989,2,1,Loggerhead,Lee,Moderately decomposed,0,0,95.3,86.4
-85.0367042,29.55500548,37164,EXK1989020101,1989,2,1,Kemp's ridley,Franklin,Fresh dead,44.7,43.4,46.4,48.9
-80.25830268,25.14470452,37165,SXL1989020101,1989,2,1,Loggerhead,Monroe,Alive,0,0,91.4,81.3
-81.05280304,29.32170554,37166,TLK1989020101,1989,2,1,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-80.60610288,28.34470532,37167,RMK1989020401,1989,2,4,Loggerhead,Brevard,Moderately decomposed,0,0,66,61
-82.06120324,26.42660481,37168,CRL1989020601,1989,2,6,Kemp's ridley,Lee,Severely decomposed,48.2,47.8,50.8,54
-82.13830326,26.44670481,37169,CRL1989020602,1989,2,6,Loggerhead,Lee,Severely decomposed,95.5,67.6,103.5,88.9
-82.06670324,26.42460481,37170,CRL1989020603,1989,2,6,Kemp's ridley,Lee,Severely decomposed,48.2,47.3,51.1,53.3
-82.01420323,26.45240482,37171,CRL1989020701,1989,2,7,Kemp's ridley,Lee,Severely decomposed,52.9,51.5,55.2,56.5
-82.06120324,26.42660481,37172,CRL1989020702,1989,2,7,Loggerhead,Lee,Severely decomposed,90.2,65.1,95.9,87
-82.09170325,26.42350481,37173,CRL1989020703,1989,2,7,Loggerhead,Lee,Severely decomposed,83.2,62.9,88.3,80
-82.15000327,26.45670481,37174,CRL1989020704,1989,2,7,Loggerhead,Lee,Severely decomposed,58.1,49.2,63.5,62.9
-82.73710347,27.61240508,37175,HMF1989020701,1989,2,7,Loggerhead,Pinellas,Moderately decomposed,0,0,94,86.4
-80.44100281,27.8447052,37176,TOT1989020701,1989,2,7,Green turtle,Indian River,Fresh dead,34.9,29.2,0,0
-82.03740323,26.43890481,37177,CRL1989020801,1989,2,8,Loggerhead,Lee,Severely decomposed,0,0,0,0
-80.35100278,27.63900515,37178,HAF1989020801,1989,2,8,Green turtle,Indian River,Moderately decomposed,0,0,27.9,25.4
-82.54920341,27.263305,37179,SXH1989020801,1989,2,8,Loggerhead,Sarasota,Moderately decomposed,98.2,71.7,104.6,92
-82.5413034,27.256705,37180,SXH1989020802,1989,2,8,Loggerhead,Sarasota,Moderately decomposed,98.2,73.9,104.5,92.6
-80.22840273,27.32670507,37181,BDP1989021001,1989,2,10,Green turtle,St. Lucie,Severely decomposed,31.6,26.1,33.6,29.8
-82.08830325,26.42290481,37182,CRL1989021001,1989,2,10,Loggerhead,Lee,Moderately decomposed,91.4,68.9,98.4,86.4
-80.95600301,29.1300055,37183,JSD1989021001,1989,2,10,Loggerhead,Volusia,Fresh dead,0,0,66,61
-81.81040316,26.16000475,37184,RXM1989021001,1989,2,10,Loggerhead,Collier,Moderately decomposed,80.5,62,0,0
-82.49340339,27.16900498,37185,SXH1989021001,1989,2,10,Loggerhead,Sarasota,Moderately decomposed,0,0,88.9,83.8
-80.90920299,29.07000548,37186,AXC1989021101,1989,2,11,Loggerhead,Volusia,Fresh dead,0,0,68.6,66
-82.26350331,26.72780488,37187,DMH1989021101,1989,2,11,Loggerhead,Lee,Moderately decomposed,0,0,88.9,81.3
-80.81860296,28.92200545,37188,KPM1989021101,1989,2,11,Loggerhead,Volusia,Moderately decomposed,61,48.3,0,0
-80.54330276,24.98170448,37189,PXW1989021101,1989,2,11,Loggerhead,Monroe,Fresh dead,66.5,55.9,74,68
-80.53500284,27.95000522,37190,SMJ1989021201,1989,2,12,Loggerhead,Brevard,Moderately decomposed,0,0,62.5,58.2
-82.11690326,26.43250481,37191,CRL1989021401,1989,2,14,Kemp's ridley,Lee,Moderately decomposed,43.7,41.6,46,47.6
-82.73000347,27.60500508,37192,TLE1989021401,1989,2,14,Loggerhead,Hillsborough,Moderately decomposed,79.4,63.5,84,80.5
-82.12970326,26.43840481,37193,CRL1989021501,1989,2,15,Loggerhead,Lee,Moderately decomposed,92.4,71.7,97.2,87
-80.42590281,27.82000519,37194,LLB1989021501,1989,2,15,Green turtle,Indian River,Severely decomposed,55.9,48.3,0,0
-80.50170283,27.91670521,37195,SMJ1989021501,1989,2,15,Loggerhead,Brevard,Alive,0,0,79.5,77
-81.38830317,30.28670576,37196,JDJ1989021601,1989,2,16,Loggerhead,Duval,Fresh dead,0,0,80.3,74
-80.57500288,28.58330537,37197,MXM1989021601,1989,2,16,Loggerhead,Brevard,Moderately decomposed,0,0,99.3,90.2
-81.39590318,30.33670577,37198,PXA1989021601,1989,2,16,Loggerhead,Duval,Severely decomposed,0,0,52,50.5
-80.29830276,27.49330511,37199,RBP1989021601,1989,2,16,Green turtle,St. Lucie,Moderately decomposed,0,0,30.5,25.4
-81.12780307,29.48330558,37200,EHO1989021701,1989,2,17,Loggerhead,Flagler,Fresh dead,62.5,52.1,72,68
-81.04920304,29.31330554,37201,JKR1989021701,1989,2,17,Loggerhead,Volusia,Moderately decomposed,0,0,0,0
-80.1457027,27.13330503,37202,JLD1989021701,1989,2,17,Loggerhead,Martin,Alive,0,0,15.2,15.2
-81.39570318,30.33500577,37203,JXT1989021701,1989,2,17,Loggerhead,Duval,Severely decomposed,0,0,50.8,48.3
-81.39340318,30.31670576,37204,JXT1989021702,1989,2,17,Leatherback,Duval,Moderately decomposed,0,0,175.3,121.9
-85.3903043,29.74670551,37205,PNG1989021701,1989,2,17,Kemp's ridley,Gulf,Severely decomposed,0,0,61,64.8
-80.95710301,29.1317055,37206,AJC1989021801,1989,2,18,Loggerhead,Volusia,Fresh dead,0,0,73.7,69.9
-80.90330299,29.05500548,37207,MKM1989021801,1989,2,18,Loggerhead,Volusia,Dried carcass,0,0,84,78
-80.60730288,28.33000531,37208,SMJ1989021901,1989,2,19,Loggerhead,Brevard,Severely decomposed,0,0,58.5,54
-81.25000296,24.66670438,37209,AXG1989022001,1989,2,20,Hawksbill,Monroe,Moderately decomposed,21.7,16.5,23.5,19.5
-82.73360347,27.61200508,37210,HMF1989022001,1989,2,20,Loggerhead,Pinellas,Fresh dead,0,0,96.5,87.6
-80.83670296,28.94830546,37211,MKM1989022001,1989,2,20,Leatherback,Volusia,Severely decomposed,0,0,183,101
-81.00010289,24.7304044,37212,PWW1989022001,1989,2,20,Green turtle,Monroe,Moderately decomposed,48.6,40.2,51,46.5
-81.84640318,26.33120479,37213,RXM1989022001,1989,2,20,Loggerhead,Lee,Moderately decomposed,87.5,63.5,92,82
-80.16100271,27.19170504,37214,CLK1989022101,1989,2,21,Loggerhead,Martin,Severely decomposed,91.2,75.2,0,78.2
-81.85860318,26.3566048,37215,MAD1989022101,1989,2,21,Loggerhead,Lee,Fresh dead,0,0,91.4,81.3
-82.62810343,27.36850503,37216,TLE1989022101,1989,2,21,Loggerhead,Sarasota,Fresh dead,89,69,93,86.5
-80.06950268,26.88170497,37217,TXM1989022101,1989,2,21,Loggerhead,Palm Beach,Alive,24.1,19.7,0,0
-82.13550326,26.44400481,37218,CRL1989022201,1989,2,22,Loggerhead,Lee,Severely decomposed,73.2,59.2,81.3,74.3
-82.15630327,26.45970481,37219,CRL1989022202,1989,2,22,Loggerhead,Lee,Severely decomposed,88.1,65,91.4,84.5
-80.86380297,28.98830546,37220,MKM1989022201,1989,2,22,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-82.43190337,27.04000495,37221,TLE1989022201,1989,2,22,Loggerhead,Sarasota,Moderately decomposed,0,0,88.9,76.2
-82.26340331,26.67900487,37222,JHG1989022301,1989,2,23,Loggerhead,Lee,Moderately decomposed,83.8,66,0,0
-82.26490331,26.75330489,37223,AXG1989022401,1989,2,24,Loggerhead,Lee,Fresh dead,91.4,71.1,96.5,87.6
-82.06670324,26.46530482,37224,CRL1989022401,1989,2,24,Loggerhead,Lee,Severely decomposed,99.3,77.1,103.5,97.8
-82.82600351,28.01930518,37225,TEB1989022401,1989,2,24,Kemp's ridley,Pinellas,Fresh dead,67.3,59.7,71.1,68.6
-81.81650316,26.20330476,37226,RRM1989022701,1989,2,27,Loggerhead,Collier,Severely decomposed,81,65,88,85
-82.02990323,26.44270481,37227,CRL1989022801,1989,2,28,Loggerhead,Lee, ,79,61.3,83.8,76.2
-81.84520318,26.32820479,37228,DJF1989022801,1989,2,28,Loggerhead,Collier,Moderately decomposed,0,0,91.4,86.4
-81.09650306,29.41490556,37229,KAM1989030101,1989,3,1,Loggerhead,Volusia,Severely decomposed,0,0,73.7,69.2
